area;urbano;quartos;banheiros;vaga_estacionamento;andar;aceita_animais;mobiliada;condominio;aluguel;iptu;seguro
201;1;4;3;2;7;1;0;2,800;6,999;643;89
94;1;3;2;2;3;1;0;1,000;2,000;42;26
410;1;5;7;3;0;1;1;0;12,000;750;181
87;0;4;2;2;4;1;0;784;1,600;106;21
190;1;3;2;1;3;1;0;1,600;4,000;100;51
45;1;1;1;0;3;1;1;330;3,000;59;39
254;1;3;5;4;18;1;0;2,000;10,000;990;127
145;1;4;4;3;15;1;0;2,185;7,300;505;93
82;1;3;2;2;19;0;0;470;1,994;0;26
360;1;4;5;2;4;1;0;2,600;15,000;1,167;191
25;1;1;1;0;1;0;0;0;1,200;35;16
145;0;3;2;2;6;0;0;932;2,200;226;28
95;1;2;3;2;14;1;1;1,100;5,825;375;24
60;1;2;2;2;20;1;0;450;2,872;261;20
37;0;1;1;1;7;0;0;415;825;33;11
50;1;2;1;1;3;1;1;372;1,600;0;21
100;1;2;1;1;0;0;0;0;1,450;0;22
167;1;3;2;1;7;1;0;1,787;10,850;532;138
240;1;4;4;1;0;1;0;0;9,000;696;136
20;1;1;1;0;3;0;0;224;1,530;0;20
160;1;3;3;2;0;1;0;0;5,500;209;83
100;1;1;2;2;3;0;0;1,690;5,000;309;64
63;1;2;2;2;10;0;1;783;2,000;24;26
73;1;2;2;1;14;1;0;700;1,350;150;18
67;1;2;1;1;3;0;0;722;2,600;198;33
134;1;2;2;1;7;0;1;1,493;3,400;239;44
150;1;2;2;1;0;1;0;0;2,954;1;45
300;1;3;5;4;0;1;0;0;4,490;334;68
197;1;3;4;3;12;1;0;2,000;9,000;834;115
53;0;2;1;1;0;1;0;284;2,000;41;26
136;0;3;2;1;6;1;0;545;1,274;87;17
150;0;3;4;2;9;1;0;1,200;3,400;0;44
40;1;1;1;1;2;1;0;618;2,803;192;36
300;1;4;4;5;11;1;0;3,150;11,000;1,225;140
250;1;4;3;4;0;1;0;0;7,200;434;109
80;1;2;1;0;1;1;1;500;3,000;0;39
109;1;1;1;2;5;0;1;1,750;11,500;479;146
47;0;1;1;0;3;0;0;450;530;10;7
72;0;3;3;1;10;0;0;690;1,700;113;22
35;1;1;1;0;0;0;0;0;1,900;101;29
200;1;4;2;1;0;0;0;0;2,500;334;38
20;1;1;1;0;0;0;0;;790;0;11
49;1;2;1;1;15;1;0;487;1,300;17;17
213;1;2;2;3;0;1;0;0;5,150;0;78
110;1;3;3;1;10;1;1;1,280;4,800;138;61
40;1;1;1;0;0;0;0;0;870;0;14
38;1;1;1;0;1;1;0;370;1,350;0;18
40;1;1;1;1;10;1;1;978;2,829;0;33
188;1;3;3;3;4;1;1;1,800;8,000;841;102
90;1;1;1;1;13;1;0;1,100;2,107;0;9
415;0;4;4;6;1;1;0;3,900;9,500;880;121
500;1;3;2;8;0;1;0;0;4,000;632;61
135;0;3;2;1;7;1;1;980;3,100;180;40
130;1;2;2;2;0;1;0;0;2,500;608;38
90;1;1;2;2;9;1;1;998;2,900;220;37
79;1;1;2;2;25;0;1;800;5,500;199;70
160;1;3;3;0;0;0;0;;5,000;500;76
130;1;3;2;2;0;1;1;0;3,000;0;46
256;1;3;5;4;13;1;1;3,000;9,000;834;115
70;1;2;1;1;7;0;0;465;1,433;0;6
220;1;4;2;2;3;0;0;2,560;8,000;650;102
35;1;1;1;0;1;0;0;250;1,305;0;17
73;1;3;2;2;1;1;0;760;2,500;283;32
180;1;3;3;1;14;1;0;1,680;5,000;192;64
45;1;1;1;1;3;1;1;900;2,450;158;32
260;1;2;2;2;0;0;0;0;3,800;567;58
44;1;1;1;0;1;1;0;100;1,400;0;18
60;1;2;2;1;11;0;1;700;3,500;160;45
101;1;3;3;2;16;1;1;1,250;7,500;292;29
28;1;1;1;0;0;0;1;;1,650;0;21
38;1;1;1;1;16;1;1;473;2,500;0;12
103;0;3;2;1;9;0;0;885;1,800;113;23
126;1;4;3;2;4;0;0;1,500;4,500;417;58
70;1;3;2;1;7;1;0;800;2,800;67;36
60;1;1;2;0;0;1;0;0;1,062;1;16
80;0;3;1;1;1;1;0;357;1,250;51;16
97;1;3;2;2;2;0;0;600;2,600;253;33
287;1;3;4;4;0;1;1;0;9,000;430;136
300;1;4;2;4;27;1;0;2,600;10,000;834;127
470;1;4;5;4;0;1;1;0;10,200;2,375;154
70;1;2;1;0;0;1;0;0;3,000;0;46
320;1;3;5;0;10;0;0;4,778;6,000;2,417;77
50;1;1;1;1;4;1;1;500;3,223;100;41
70;0;2;1;0;2;1;0;470;700;39;9
380;1;4;7;7;15;1;0;6,000;15,000;2,500;191
170;1;3;3;3;8;1;1;1,570;2,800;648;36
55;1;2;1;1;11;1;1;408;1,700;35;22
100;1;2;1;1;0;1;0;;3,800;270;58
160;1;3;3;2;8;1;0;1,100;4,075;331;19
240;1;4;5;4;2;1;1;3,000;7,000;1,396;89
180;1;4;4;4;68;1;0;1,700;7,000;450;89
150;1;2;3;1;25;1;1;1,700;7,600;206;97
49;1;2;1;1;13;1;0;508;1,606;97;6
125;1;3;3;1;6;1;1;1,600;5,500;247;70
59;1;2;1;1;9;1;0;801;1,300;0;17
145;1;3;3;1;5;1;1;2,860;6,600;555;84
70;1;1;1;0;0;0;0;0;1,086;163;17
217;1;4;4;3;3;1;1;4,180;5,000;1,550;64
178;1;3;4;4;6;1;1;2,700;10,200;667;130
95;1;3;2;1;7;1;0;850;2,300;0;30
102;1;3;3;2;9;1;0;1,305;3,762;;27
80;1;2;2;1;0;0;0;0;2,188;0;10
212;1;3;3;2;17;1;0;1,709;5,750;727;73
34;1;1;1;1;15;0;1;550;2,900;46;13
300;1;4;4;4;3;1;0;3,000;6,700;1,420;85
220;1;3;4;3;12;1;1;3,120;8,000;1,034;102
54;1;1;1;0;8;1;1;500;3,949;0;51
65;1;2;1;1;12;1;1;740;1,700;34;22
45;1;1;1;0;0;1;0;;1,500;76;23
26;1;1;1;1;3;1;1;402;1,396;0;18
52;1;2;2;1;4;0;0;410;1,499;111;19
32;1;1;1;0;9;1;0;255;1,300;19;17
130;1;2;1;0;1;1;0;650;2,150;9;28
23;1;1;1;0;23;1;0;382;2,100;40;27
200;1;3;2;3;0;1;0;0;2,900;334;44
157;1;3;2;0;7;1;0;1,325;4,500;347;58
130;1;3;2;1;2;0;0;1,100;4,500;384;58
82;1;2;2;0;3;0;0;650;1,400;4;18
100;1;1;1;0;0;1;1;0;2,720;138;41
845;1;5;9;6;0;1;1;0;8,499;1,000;128
70;1;2;2;1;2;1;0;150;2,200;102;28
100;1;2;3;1;11;1;1;752;9,800;265;125
110;1;2;1;0;8;1;0;1,100;1,500;84;20
46;0;1;1;1;10;1;0;550;580;43;8
250;1;3;4;2;0;1;0;0;6,000;75;91
27;1;1;1;1;6;1;0;370;1,247;0;9
140;1;3;3;1;2;1;1;1,100;3,000;59;39
77;1;2;1;1;5;1;0;1,148;3,100;464;40
550;1;4;5;5;0;1;0;0;5,000;875;76
50;1;2;1;1;8;1;0;530;1,700;73;22
42;1;1;1;1;17;0;1;1,352;1,900;150;25
420;1;5;6;3;13;1;0;3,500;10,000;1,667;127
203;1;3;3;4;3;1;0;1,900;7,000;1,225;89
180;1;2;2;2;0;1;1;0;3,084;167;47
270;1;3;4;4;4;1;1;3,200;4,800;928;61
180;1;3;3;2;1;1;0;2,000;7,200;900;92
24;1;2;2;1;13;1;0;993;5,500;141;70
62;1;2;1;1;7;1;0;450;1,800;125;23
85;1;2;2;2;5;0;0;1,200;5,646;499;72
120;1;3;2;2;19;1;1;1,650;4,500;500;58
47;0;2;1;1;4;1;0;260;900;25;12
180;0;3;2;1;11;1;0;1,060;2,200;201;28
216;1;4;4;3;3;0;1;3,500;8,000;1,125;102
300;1;5;6;4;0;1;0;0;8,700;1,311;131
226;1;3;3;0;0;1;1;0;6,000;34;91
70;1;1;1;0;0;0;0;0;1,520;125;23
100;0;2;2;0;0;1;0;;1,700;200;26
23;1;1;1;0;23;1;0;383;2,050;40;26
600;1;4;3;3;1;1;0;6,000;3,750;1,667;48
550;0;3;7;8;0;1;0;;7,700;430;116
30;1;1;1;0;2;0;0;420;870;24;12
126;1;4;2;2;4;1;0;870;3,000;290;39
340;1;4;4;0;0;1;0;0;4,000;334;61
239;1;4;4;4;15;1;0;2,027;5,500;974;70
50;1;1;1;1;25;1;1;714;3,445;0;19
600;1;4;4;4;9;1;0;7,400;8,500;3,368;108
63;0;1;1;0;6;1;1;700;1,280;24;17
62;1;2;1;1;12;0;1;650;1,236;34;16
202;0;3;2;4;0;1;0;0;3,500;608;53
275;1;4;5;4;1;1;0;4,200;9,700;1,334;123
44;1;1;1;1;9;1;1;398;1,900;19;25
69;1;2;1;1;5;1;0;550;1,600;5;21
48;1;1;1;2;15;0;1;2,121;6,800;400;87
90;1;3;2;1;4;1;0;900;2,066;92;27
140;1;3;2;2;13;0;0;1,475;2,000;171;26
100;1;1;2;2;13;1;1;826;3,220;0;15
242;1;5;3;2;0;1;0;0;4,250;380;64
130;1;3;4;3;7;1;0;1,413;2,400;597;31
47;1;1;1;1;8;0;0;620;1,350;0;18
100;1;2;3;2;7;1;1;1,110;4,000;375;51
88;1;2;4;2;8;1;0;840;2,500;379;32
20;1;1;1;0;3;1;1;602;1,800;130;23
40;1;1;1;0;0;0;0;0;1,300;0;17
43;1;1;1;1;5;0;0;420;3,200;0;41
100;1;3;2;0;14;1;0;1,118;2,500;112;32
110;1;3;2;2;2;1;0;834;5,500;297;70
25;1;1;1;0;0;0;0;0;1,000;84;16
48;1;2;1;0;8;0;0;530;2,000;35;26
130;1;3;3;4;9;0;0;1,316;2,210;531;28
23;1;1;1;0;23;1;0;382;2,100;40;27
62;1;3;1;1;8;1;0;750;1,260;59;16
38;1;1;1;0;0;0;0;;1,650;0;25
100;1;1;2;2;11;1;0;1,884;5,850;472;75
190;1;3;3;2;0;1;1;0;11,000;317;166
37;1;1;1;0;6;1;0;450;1,100;450;14
240;1;3;4;5;9;1;0;3,200;6,400;1,400;82
120;1;3;2;2;5;1;0;1,500;1,900;377;25
130;1;3;2;2;1;1;1;1,100;3,500;584;45
80;1;3;1;1;10;0;1;911;1,400;0;18
80;0;1;1;1;7;1;0;550;3,000;100;39
58;1;2;1;0;16;0;1;560;4,200;200;54
110;1;2;2;1;6;0;0;620;3,960;0;51
40;1;1;1;1;7;1;0;450;2,400;0;31
362;1;4;5;2;0;1;0;0;7,000;834;106
412;1;3;5;6;21;1;0;2,000;3,952;459;51
160;1;3;3;4;3;1;0;2,300;5,000;92;64
55;1;2;1;0;5;1;1;620;2,400;24;31
200;1;3;4;4;0;1;0;0;4,500;365;68
165;1;3;2;3;16;1;0;1,260;3,730;955;48
65;1;2;1;0;0;1;0;0;1,300;70;17
230;0;3;5;4;6;1;0;1,800;7,500;0;96
86;1;2;1;1;1;1;0;800;3,320;123;42
122;1;3;2;1;17;1;0;970;3,860;113;49
51;1;2;1;1;0;1;0;480;1,800;58;23
94;1;3;2;2;1;1;0;1,337;3,570;140;46
80;0;2;2;1;5;1;0;520;1,150;109;15
85;1;2;2;0;17;1;1;560;6,000;250;43
130;1;3;2;1;9;0;0;1,500;4,500;0;58
23;1;1;1;0;23;1;0;392;2,100;41;27
60;1;1;1;0;0;1;0;0;1,000;34;16
75;1;1;2;0;4;1;0;260;2,100;0;27
55;1;3;1;1;7;1;1;600;1,800;121;23
240;1;3;4;3;8;1;0;2,900;7,000;1,225;89
119;1;3;2;1;7;1;0;1,011;3,500;247;45
278;1;4;3;3;3;1;0;3,790;10,000;1,514;127
69;1;3;2;1;8;1;0;670;2,000;6;26
100;0;2;2;1;11;1;0;0;2,000;0;26
55;1;2;1;1;9;0;0;705;1,750;0;23
76;1;2;1;0;2;1;0;500;2,290;0;30
200;1;3;4;3;19;1;1;2,247;8,500;1,000;33
86;0;2;2;1;2;1;0;480;1,250;67;16
87;1;2;2;1;11;1;0;890;5,000;260;64
80;1;2;1;2;0;1;0;0;2,000;18;31
57;1;2;1;1;7;1;0;570;1,500;67;20
35;0;1;1;0;8;1;0;480;500;14;7
60;1;2;1;1;6;1;0;1,064;1,200;0;16
180;1;2;1;0;0;1;0;0;2,300;188;35
45;0;1;1;1;2;1;0;367;1,100;34;14
320;1;8;4;0;0;1;0;450;11,000;350;166
350;1;5;4;3;16;1;0;3,000;15,000;1,265;191
67;1;2;1;0;3;1;0;230;1,050;31;14
178;1;3;3;3;8;1;1;2,500;8,300;700;106
54;0;2;1;1;3;1;0;286;1,099;23;14
50;1;1;1;0;0;1;0;225;900;156;14
450;1;4;5;7;0;1;1;0;12,000;334;181
138;0;3;4;3;16;1;0;1,500;5,200;34;66
129;1;3;4;3;6;1;1;1,650;2,500;434;32
118;1;3;3;2;17;1;1;1,000;3,890;356;50
340;1;4;5;4;2;0;1;3,500;5,500;1,834;70
383;1;4;5;6;0;1;0;2,780;10,200;1,760;154
13;1;1;1;0;1;1;0;0;2,200;5;28
167;1;3;2;1;14;1;1;1,800;9,500;500;121
399;1;3;5;4;21;1;0;7,000;12,000;0;153
46;0;1;1;1;4;0;1;560;1,100;45;14
74;1;3;2;2;15;1;0;850;1,450;100;19
800;1;5;4;8;0;1;0;0;14,200;2,250;214
180;1;3;4;3;15;1;0;2,200;8,900;782;113
180;1;3;3;1;8;0;0;1,512;6,000;380;77
303;1;4;5;1;0;1;1;0;9,000;0;126
45;1;1;1;1;2;0;1;781;2,970;92;38
220;1;3;2;2;13;1;0;1,200;3,800;292;49
70;0;2;1;1;7;1;0;700;1,300;0;17
101;1;2;3;1;9;0;1;1,350;5,600;85;71
72;1;2;1;1;7;1;0;438;1,440;51;19
200;0;3;4;2;4;0;0;2,500;2,000;275;26
250;1;3;2;1;2;1;0;3,200;8,500;5,000;108
126;1;2;1;0;0;1;0;0;1,700;314;26
290;1;3;3;2;0;1;1;0;15,000;1,000;226
166;1;2;1;5;0;1;1;0;2,200;200;34
133;1;3;2;0;6;1;0;813;2,957;38;38
208;1;3;4;3;1;1;0;1,900;3,800;1,100;49
178;1;3;3;0;17;1;0;1,033;6,400;709;82
49;1;2;1;1;5;1;0;450;1,650;93;21
42;1;1;1;1;6;1;1;528;1,861;0;7
236;1;3;4;5;0;1;0;0;3,700;452;56
50;1;1;1;0;0;1;0;0;820;8;13
45;1;1;1;0;3;1;0;310;1,137;41;8
60;1;1;1;1;8;1;0;900;4,600;100;59
180;1;3;2;2;3;1;0;2,200;2,500;542;32
68;1;2;2;1;14;1;0;762;2,083;154;27
35;1;1;1;0;4;1;0;500;1,248;0;16
170;1;3;3;4;4;1;0;2,145;5,000;871;64
101;1;3;2;2;12;1;0;850;5,500;445;70
35;1;1;1;0;2;0;1;1;1,587;0;21
155;1;4;5;3;3;0;0;3,300;3,500;1,000;45
213;1;3;4;3;2;1;0;1,787;3,800;639;49
110;1;2;3;3;0;1;0;0;2,200;8;34
70;1;2;1;1;8;0;0;600;2,000;0;26
44;0;1;1;0;7;1;0;350;550;12;7
73;1;2;2;1;16;1;0;550;2,240;105;29
285;1;4;5;4;6;1;1;200,000;20,000;1,834;254
40;1;1;1;0;0;0;0;0;780;17;12
330;1;5;6;2;11;1;0;800;8,950;250;114
140;1;3;3;2;12;0;0;1,301;2,400;250;31
120;1;3;4;3;4;1;0;1,300;4,440;289;57
60;1;3;2;1;0;1;1;0;2,430;0;37
311;1;3;6;4;23;0;1;1,800;12,500;1,084;159
92;1;2;2;0;2;1;0;790;2,650;234;34
380;1;3;3;4;0;1;1;0;4,200;300;64
69;1;2;2;2;8;1;1;853;3,063;197;13
60;1;2;2;1;1;1;0;862;2,514;0;32
85;0;3;1;2;9;1;0;1,225;2,600;182;33
140;1;4;2;1;8;1;1;1,800;2,400;486;31
50;1;2;1;1;14;1;0;600;1,500;0;20
25;1;1;1;0;1;0;0;0;885;0;12
250;1;3;1;0;0;1;0;0;4,300;542;65
178;1;3;3;4;12;0;1;2,180;15,000;850;191
145;1;3;3;2;2;1;0;2,600;11,000;475;140
36;1;1;1;0;2;1;1;290;1,684;0;6
144;0;4;3;2;13;1;0;1,357;1,750;210;23
70;1;2;1;0;0;1;0;;1,300;50;20
30;1;1;1;0;12;1;1;350;3,300;0;42
53;1;2;2;1;15;1;0;580;2,100;41;27
350;0;4;6;6;0;1;0;1,200;7,600;55;115
30;1;1;1;0;2;0;0;;2,060;0;27
17;1;1;1;0;2;1;0;0;2,700;42;35
200;1;3;3;1;5;1;0;1,750;3,200;167;41
100;1;2;1;0;0;1;0;0;1,100;125;17
127;1;3;2;1;10;1;0;1,393;6,156;172;78
58;1;2;1;0;13;1;0;389;1,480;52;19
25;1;1;1;0;2;0;0;160;620;15;8
92;0;3;2;3;17;1;0;643;3,700;299;47
320;1;3;4;4;5;1;1;5,500;15,000;1,942;191
82;0;1;1;1;0;1;0;290;1,200;82;16
65;1;2;2;1;12;0;1;980;6,000;250;77
80;1;2;1;0;0;1;0;0;1,439;52;22
50;1;1;1;1;12;0;1;773;3,148;0;11
50;1;2;1;1;8;1;0;580;1,100;100;14
20;1;1;1;0;9;1;1;435;1,650;0;12
164;0;3;2;2;0;1;0;;2,100;293;32
260;1;4;5;5;3;1;1;;15,000;0;191
40;1;1;1;0;0;1;0;0;960;0;15
200;0;3;3;3;0;1;0;0;2,000;166;31
22;1;1;1;0;26;1;0;302;2,050;45;26
390;1;3;3;2;1;0;0;1,800;6,500;1,000;83
141;1;3;3;2;0;1;0;0;4,000;409;61
55;1;2;2;1;5;1;0;380;1,850;0;24
55;1;2;1;1;11;1;0;743;1,300;22;17
300;0;3;3;4;0;1;0;1;3,800;450;58
96;0;2;3;2;8;0;0;590;4,169;241;53
100;1;3;2;1;0;1;0;0;3,500;98;53
50;1;2;1;1;1;1;0;496;1,200;0;16
250;0;2;1;6;0;1;0;0;2,200;167;34
74;0;3;2;1;17;1;0;706;1,120;100;15
62;1;2;2;1;9;1;1;749;2,500;45;32
70;1;1;1;0;4;0;0;430;1,300;17;17
18;1;1;1;0;0;1;0;0;1,720;0;22
80;1;2;2;2;0;1;1;1,000;5,500;0;70
62;0;2;1;2;7;1;0;609;1,500;90;20
77;0;3;1;0;0;1;0;474;1,000;43;13
86;1;2;1;1;12;1;0;1,000;3,007;84;39
56;1;2;2;2;1;1;0;480;1,630;42;21
69;1;2;1;0;4;1;0;525;3,000;0;22
126;1;3;2;2;13;1;0;1,280;2,400;334;31
70;1;2;1;1;8;1;0;800;2,960;0;38
205;1;3;3;4;0;1;0;0;6,500;667;98
70;1;2;1;1;7;1;0;650;1,727;0;6
130;1;2;2;2;3;1;0;1,752;6,200;634;79
63;1;2;2;1;0;1;0;0;1,920;79;29
36;1;1;1;0;11;1;0;359;2,100;70;27
102;1;3;3;0;7;1;0;1,270;3,500;434;45
49;1;1;1;1;3;0;0;680;2,300;200;30
360;1;3;5;3;14;0;0;3,000;12,500;125;159
16;1;1;1;0;6;0;0;250;1,173;0;7
120;1;2;3;1;15;0;1;1,150;8,500;212;108
330;0;4;6;6;0;1;1;680;8,000;328;121
40;1;1;1;0;1;0;0;;980;0;13
188;1;3;3;1;4;0;1;1,600;6,000;334;77
700;1;4;7;8;0;1;0;0;45,000;8,750;677
105;1;1;1;2;29;0;0;1,300;8,700;417;111
230;1;5;5;3;0;1;0;0;9,900;620;149
60;1;2;1;1;3;1;0;350;1,600;55;21
70;1;2;1;1;0;1;0;230;1,300;50;17
55;0;2;1;1;3;1;0;385;940;20;12
100;1;3;3;2;13;1;0;980;6,300;491;80
270;1;3;4;0;1;1;0;0;3,500;165;45
36;1;1;1;1;9;1;1;659;2,600;145;10
105;1;2;2;2;8;1;0;1,544;6,500;520;83
120;1;2;1;1;0;1;0;;4,000;24;61
16;1;1;1;0;1;0;0;0;850;9;11
300;1;4;4;4;12;1;0;3,000;10,000;1,167;127
115;1;2;2;1;18;1;1;950;6,500;125;83
67;1;1;2;1;12;1;1;845;2,850;117;37
100;1;2;1;0;0;0;0;0;2,000;110;31
320;1;4;4;8;0;1;0;0;7,000;980;106
77;1;2;1;0;3;1;0;590;2,050;0;26
270;1;3;4;2;6;1;0;2,890;6,500;100;83
104;0;2;3;2;1;1;1;1,300;4,600;242;59
70;1;2;1;1;7;1;1;467;1,800;170;23
68;1;1;1;0;3;1;0;500;1,500;0;20
410;1;4;5;5;1;1;0;;20,000;0;254
60;1;1;1;0;3;0;0;180;1,200;0;16
270;1;3;2;4;21;1;0;3,200;13,000;1,250;165
65;1;2;1;1;3;1;0;1,300;3,000;109;39
100;1;2;1;3;0;0;0;;2,700;378;41
250;1;3;4;2;10;1;0;2,900;10,000;584;127
119;1;3;3;1;4;0;1;1,500;3,510;209;45
394;1;4;6;4;23;1;1;6,000;4,000;2,500;51
660;0;5;5;4;0;1;0;1,400;5,000;1,000;76
40;1;1;1;0;3;1;0;307;1,555;0;20
60;1;3;1;1;15;1;1;556;2,390;4;31
240;1;3;2;2;17;0;0;2,680;9,800;667;125
180;1;3;1;1;18;1;0;1,800;9,500;482;121
400;1;4;4;4;0;1;0;0;7,500;742;113
250;1;3;4;3;4;1;0;3,570;14,000;1,256;178
60;0;2;1;0;1;1;0;457;1,170;55;15
77;0;2;2;1;9;1;0;725;1,200;71;16
154;1;4;3;3;21;1;0;1,684;7,000;1,020;89
250;1;3;3;2;0;0;0;;3,700;459;56
450;0;4;5;4;0;1;1;0;6,900;230;104
179;1;3;3;0;9;0;1;1,828;12,000;472;153
400;1;5;5;4;0;1;0;0;15,000;1,800;226
102;1;2;1;0;1;1;0;200;1,700;17;22
45;1;2;2;0;0;0;0;0;1,630;84;25
90;1;1;2;2;13;0;1;1,500;8,000;500;102
230;1;3;3;3;7;1;0;2,500;3,916;586;50
220;1;2;4;2;0;1;1;0;6,200;1,200;94
58;1;1;2;1;5;1;0;724;1,250;0;16
67;0;2;2;2;12;1;0;800;1,070;84;14
113;1;3;2;1;6;1;0;1,000;3,000;50;39
111;1;3;4;3;1;1;0;2,500;2,700;704;35
50;1;2;1;1;1;1;0;550;1,450;0;19
54;1;2;1;1;11;0;1;724;3,500;119;45
300;1;5;5;2;0;1;0;0;4,000;220;61
65;1;2;2;1;6;1;0;723;2,360;81;30
80;1;2;2;2;0;0;0;0;3,600;390;55
50;1;2;1;1;11;1;0;560;1,200;7;16
35;1;1;1;1;1;1;0;0;1,020;30;13
200;1;3;2;1;0;0;0;0;2,700;300;41
43;0;1;1;1;5;1;0;518;900;45;12
41;1;1;1;0;12;1;0;290;1,573;60;20
63;1;1;1;1;9;0;1;1,283;7,400;286;94
190;1;4;4;3;11;1;1;2,289;7,000;860;89
500;1;4;4;4;0;1;0;0;7,500;552;113
73;1;3;2;1;9;1;0;612;1,850;95;24
104;0;3;1;0;3;0;0;600;700;69;9
35;1;1;1;0;0;1;0;;700;80;11
120;1;2;2;2;0;1;0;100;5,500;158;83
55;1;2;3;2;0;1;0;170;1,850;123;28
240;1;2;1;5;0;1;0;0;2,600;0;40
400;1;4;5;3;3;1;1;4,670;6,000;1,195;77
200;1;2;3;1;10;1;0;1,750;4,500;0;58
40;1;1;1;1;1;0;1;580;2,049;88;26
68;1;2;1;0;12;1;0;470;1,300;50;17
150;1;2;3;0;0;1;0;0;4,000;124;61
50;1;2;1;1;8;1;0;400;1,700;54;22
113;0;3;2;2;11;1;0;700;1,450;79;19
88;1;2;2;2;1;0;1;1,100;6,250;490;80
90;1;3;2;3;1;1;0;1,018;1,500;201;20
350;1;3;3;8;0;1;0;;9,240;1,042;139
340;1;4;6;4;0;1;1;0;11,470;1,009;173
86;1;2;1;1;9;0;0;1,100;5,800;284;74
216;1;4;3;0;17;1;1;2,250;8,000;609;102
170;1;4;5;3;14;1;1;1,927;5,200;709;66
400;1;3;3;6;0;1;0;;15,000;1,123;226
77;0;2;1;1;7;1;1;880;1,200;129;16
350;0;4;5;4;0;1;0;680;8,000;417;121
145;1;4;2;2;0;1;0;0;2,230;250;34
180;1;4;1;1;13;1;0;2,420;8,500;400;108
144;1;4;2;2;6;1;0;1,820;5,500;667;70
60;1;2;1;1;3;1;0;802;3,005;6;39
220;1;4;3;0;3;1;0;440;6,000;0;77
60;1;2;1;1;8;1;1;1,052;6,400;114;82
165;1;3;1;2;0;1;0;0;3,800;0;25
400;1;5;6;4;15;1;0;4,000;3,502;1,250;45
77;1;3;2;1;1;1;0;694;1,900;38;25
215;1;3;4;4;0;1;0;0;10,000;373;151
78;0;3;2;2;3;1;0;605;1,780;68;23
96;1;2;2;2;12;1;0;980;1,800;225;23
400;1;4;5;4;13;1;1;2,700;7,000;1,500;89
120;1;3;2;2;5;0;0;1,520;5,000;0;36
53;1;2;1;1;8;1;1;720;3,250;67;42
70;1;2;1;0;1;1;0;832;1,750;0;13
100;1;3;3;0;5;1;0;820;6,330;148;81
69;0;2;1;1;2;1;0;270;800;40;11
25;1;1;1;0;0;0;0;0;1,350;87;21
68;1;3;2;1;3;1;1;455;1,299;0;17
30;1;1;1;1;10;1;1;730;1,850;70;24
156;1;2;4;2;11;1;0;2,690;10,000;520;127
33;1;1;1;0;12;0;1;385;3,000;125;39
205;1;3;5;1;8;1;0;1,805;2,800;775;36
79;1;2;3;1;14;1;0;2,500;3,100;500;40
70;1;3;2;1;4;1;1;695;2,550;284;33
40;1;1;1;0;8;0;0;0;1,094;0;5
438;0;5;4;0;0;1;0;0;7,735;417;117
30;1;1;1;0;0;0;0;0;1,000;43;13
212;1;3;5;3;7;1;0;2,300;7,000;1,084;89
32;1;1;1;0;3;1;0;515;1,700;29;22
269;1;4;4;5;21;1;1;2,980;14,000;1,834;178
63;1;2;1;1;5;1;0;460;1,100;4;14
39;1;1;1;0;10;1;1;300;2,000;0;26
200;1;3;2;3;3;1;0;1,600;4,000;0;51
290;1;3;3;1;5;1;0;2,500;2,500;340;32
30;1;1;1;1;18;0;0;2,000;1,950;229;25
176;1;4;5;0;1;1;1;1,350;9,500;792;121
77;1;2;2;1;6;1;0;900;3,000;80;39
47;1;1;1;0;2;1;0;198;1,490;66;19
135;1;3;2;0;3;1;0;1,400;4,500;317;58
108;1;2;3;2;0;1;0;450;2,100;250;32
212;1;4;3;2;17;1;0;2,835;13,800;694;175
140;1;2;4;1;11;1;0;2,200;8,900;300;113
51;0;2;1;1;1;0;0;390;800;50;11
42;1;1;1;1;9;1;1;565;3,800;24;49
108;1;3;3;3;11;1;1;1,100;4,000;455;51
53;0;1;1;0;6;1;0;403;500;15;7
254;1;3;3;3;11;1;1;4,255;12,750;1,692;162
67;0;3;1;1;1;0;0;351;900;40;12
50;1;2;1;1;1;1;0;500;2,000;3;26
115;1;4;4;3;2;1;0;2,600;4,000;417;51
70;0;2;1;1;0;0;0;341;1,184;60;15
140;1;3;4;2;6;1;0;1,350;2,500;200;32
156;1;2;3;2;8;1;1;2,040;13,590;292;173
295;1;4;4;4;21;1;0;3,700;9,500;1,417;121
42;1;1;1;1;5;1;0;330;2,100;107;27
480;1;4;5;2;0;1;1;;6,000;2,309;91
65;1;1;2;2;3;0;1;950;3,400;215;44
220;1;4;5;3;9;1;0;2,300;9,700;1,084;123
57;1;2;1;2;8;1;0;710;2,200;75;28
170;1;3;3;0;10;1;0;1,900;7,500;529;96
55;0;1;1;1;2;1;0;452;850;44;11
117;1;4;5;4;16;1;0;1,521;2,500;646;32
280;1;5;2;1;0;1;0;;8,000;0;121
140;1;4;3;2;10;1;0;2,000;3,800;334;49
57;1;2;2;0;9;1;0;590;1,908;125;25
200;1;3;4;2;0;1;0;0;2,500;500;38
35;1;1;1;0;1;0;0;0;900;50;12
30;0;1;1;0;15;1;0;280;500;10;7
42;1;1;1;0;9;1;1;1,290;1,500;184;20
69;0;2;1;1;7;0;0;485;980;60;13
60;1;2;1;1;7;1;0;460;1,230;100;16
253;1;3;5;5;9;1;0;2,760;6,750;1,770;86
